Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
17-09-2021,1506.5,1525,1466.35,1480.2,1494.99,180416,8306,269719526,37832,20.97,58.65,-26.3
20-09-2021,1469,1488.1,1411.4,1420.85,1454.59,89057,3738,129541858,17561,19.72,76.7,-48.15
21-09-2021,1420.85,1447,1381.3,1441.15,1424.94,154208,5985,219737556,45727,29.65,65.7,20.3
22-09-2021,1444,1462.15,1425.6,1438.15,1444.66,55416,2248,80057216,9698,17.5,36.55,-5.85
23-09-2021,1449.2,1479.9,1442,1474.1,1444.81,353340,4322,510507436,298283,84.42,37.9,24.9
24-09-2021,1486,1515.7,1454.05,1461.3,1481.69,109337,4248,162003682,13420,12.27,61.65,-24.7
27-09-2021,1461,1546.7,1461,1530,1501.64,205388,6855,308418350,75696,36.86,85.7,69
28-09-2021,1559,1559,1475.05,1486.55,1511.15,115071,5251,173889679,25539,22.19,83.95,-72.45
29-09-2021,1470,1497.45,1464.65,1486.1,1480.88,63983,3281,94751108,7973,12.46,32.8,16.1
30-09-2021,1490,1518.65,1462.3,1467.1,1490.04,101408,5501,151102091,23177,22.86,56.35,-22.9
01-10-2021,1465.25,1468.1,1422.5,1458.2,1447.77,103030,4859,149163678,12440,12.07,45.6,-7.05
04-10-2021,1476.7,1530.95,1460.2,1527.05,1502.1,144657,4595,217289511,44726,30.92,70.75,50.35
05-10-2021,1520,1557.65,1510.75,1527.7,1540.04,222269,8582,342302519,69946,31.47,46.9,7.7
06-10-2021,1531,1541.5,1472.8,1479.45,1500.96,126329,6289,189614497,25795,20.42,68.7,-51.55
07-10-2021,1496,1535.1,1491.05,1519.8,1518.45,75221,3197,114219259,19717,26.21,44.05,23.8
08-10-2021,1526,1569.55,1511.4,1547.1,1539.09,94813,4286,145925885,12408,13.09,58.15,21.1
11-10-2021,1555,1563,1533,1539.85,1547.9,328610,3071,508656135,268714,81.77,30,-15.15
12-10-2021,1543,1566.65,1515,1554,1542.74,109299,5538,168620163,36196,33.12,51.65,11
13-10-2021,1570,1608.1,1551.1,1568.55,1575.45,315882,6556,497656078,184652,58.46,57,-1.45
14-10-2021,1573,1656.35,1573,1646.45,1622.36,191301,9535,310359621,45640,23.86,83.35,73.45
18-10-2021,1671,1672.55,1562,1611.8,1630.78,226498,13456,369368365,61692,27.24,110.55,-59.2
19-10-2021,1625,1636.5,1562.55,1569.75,1599.17,77047,4850,123211213,10855,14.09,73.95,-55.25
20-10-2021,1577.9,1606.7,1539.65,1589.75,1572.13,426523,10188,670549393,299595,70.24,67.05,11.85
21-10-2021,1598,1626.55,1581.3,1595.85,1602.22,150796,8266,241608116,36796,24.4,45.25,-2.15
22-10-2021,1595,1609.15,1536.8,1542.6,1575.62,115647,6723,182215315,18128,15.68,72.35,-52.4
25-10-2021,1547,1551,1494.8,1534.4,1527.69,209939,7222,320722220,115387,54.96,56.2,-12.6
26-10-2021,1533,1557,1522.05,1544.05,1544.63,59327,3714,91638313,12140,20.46,34.95,11.05
27-10-2021,1552,1580.4,1546,1567.7,1564.85,79508,4039,124417900,16807,21.14,34.4,15.7
28-10-2021,1553,1565.45,1344.6,1392.95,1450.51,408707,25432,592832505,94692,23.17,220.85,-160.05
29-10-2021,1399,1454.75,1377.1,1423.5,1416.62,179707,9445,254576501,16810,9.35,77.65,24.5
01-11-2021,1444.5,1456.65,1411.05,1446,1435.15,110033,3587,157913467,51273,46.6,45.6,1.5
02-11-2021,1451.3,1488.3,1451.3,1472.45,1474.4,96753,4447,142652327,26134,27.01,37,21.15
03-11-2021,1472.45,1500,1465,1486.2,1480.75,52850,3132,78257394,5463,10.34,35,13.75
04-11-2021,1499.9,1500,1483.2,1497.2,1496.75,40905,1509,61224635,30815,75.33,16.8,-2.7
08-11-2021,1494.7,1575.85,1485.3,1567.35,1534.77,176244,8378,270493778,75841,43.03,90.55,72.65
09-11-2021,1561,1659,1557.05,1635.65,1617.91,207630,9278,335927165,27989,13.48,101.95,74.65
10-11-2021,1620,1686.1,1620,1655.25,1655.21,266769,13137,441559780,94569,35.45,66.1,35.25
11-11-2021,1652,1704,1642,1664.45,1674.18,202059,8240,338283937,24917,12.33,62,12.45
12-11-2021,1684,1718,1671.05,1704.95,1696.43,204360,9009,346682858,29698,14.53,46.95,20.95
15-11-2021,1715,1764.5,1692.6,1749.8,1728.12,160619,7157,277568556,27706,17.25,71.9,34.8
16-11-2021,1763,1766.5,1706.75,1711.3,1735.3,168555,8388,292493866,41918,24.87,59.75,-51.7
17-11-2021,1711.9,1729,1683.3,1704.7,1709.05,82161,3578,140417068,12625,15.37,45.7,-7.2
18-11-2021,1714,1714,1667.55,1688.8,1697.53,173376,4807,294311575,78331,45.18,46.45,-25.2
22-11-2021,1685.2,1701.45,1642.75,1675.55,1670.35,169001,8647,282291496,50089,29.64,58.7,-9.65
23-11-2021,1655,1720,1648.8,1707.45,1697.85,94244,4914,160012545,14876,15.78,71.2,52.45
24-11-2021,1722,1788,1713.75,1754.65,1760.78,188141,8432,331274206,23753,12.63,74.25,32.65
25-11-2021,1763.8,1774,1736.3,1763.2,1755.9,105361,6348,185003448,14318,13.59,37.7,-0.6
26-11-2021,1740,1768.75,1663.05,1669.55,1708.36,274166,12566,468375408,115958,42.29,105.7,-70.45
29-11-2021,1635,1697,1608.95,1668.35,1655.87,174686,9329,289256997,53374,30.55,88.05,33.35
30-11-2021,1669,1718,1648.9,1661,1685.28,110072,6375,185501596,19456,17.68,69.1,-8
01-12-2021,1698.9,1704.65,1652.6,1693.3,1683.13,69342,3930,116711741,9051,13.05,52.05,-5.6
02-12-2021,1699.9,1734.95,1687.6,1732.6,1711.11,77140,3944,131995209,16579,21.49,47.35,32.7
03-12-2021,1735,1745,1700,1708.2,1717.46,87868,4950,150909961,29744,33.85,45,-26.8
06-12-2021,1706,1727.2,1640.2,1646.3,1685.41,88898,5500,149829357,14487,16.3,87,-59.7
07-12-2021,1665,1686.25,1654,1679.7,1670.15,57921,4013,96736965,9511,16.42,32.25,14.7
08-12-2021,1679.7,1725.7,1679.7,1715.2,1710.58,61224,3894,104728466,16653,27.2,46,35.5
09-12-2021,1728,1738.95,1706.75,1723.2,1724.33,57909,3194,99854437,7657,13.22,32.2,-4.8
10-12-2021,1714,1787.3,1710.15,1739.95,1755.09,147941,8060,259649289,34494,23.32,77.15,25.95
13-12-2021,1759,1761.95,1711,1719.7,1734.48,55228,3334,95791724,7001,12.68,50.95,-39.3
14-12-2021,1715,1727.55,1682.8,1719.05,1704.78,52000,3742,88648548,10074,19.37,44.75,4.05
15-12-2021,1727,1727,1688,1696.2,1705.91,34838,2331,59430652,5302,15.22,39,-30.8
16-12-2021,1717,1719.95,1686.95,1701.35,1700.32,60962,3552,103655179,8754,14.36,33,-15.65
17-12-2021,1704.7,1704.7,1600,1643.5,1654.41,118375,4653,195840927,44474,37.57,104.7,-61.2
20-12-2021,1637.8,1637.8,1556,1591.9,1587.16,121168,7321,192312460,10956,9.04,81.8,-45.9
21-12-2021,1627,1645.65,1603,1619.95,1622.91,104062,6110,168883364,13353,12.83,42.65,-7.05
22-12-2021,1628,1662.7,1627.5,1657.3,1642.72,36634,2365,60179540,4466,12.19,35.2,29.3
23-12-2021,1680,1684.8,1658.7,1676.15,1671.1,39358,2632,65771308,6109,15.52,26.1,-3.85
24-12-2021,1684,1703.8,1659,1696.45,1683.21,47393,3096,79772156,8802,18.57,44.8,12.45
27-12-2021,1697.95,1738.85,1688.15,1728.75,1715.94,58947,3597,101149475,10019,17,50.7,30.8
28-12-2021,1746.55,1759.9,1728.65,1751.55,1745.37,83811,3580,146281547,30132,35.95,31.25,5
29-12-2021,1752,1754.9,1710,1717.65,1736.26,55651,3571,96624535,14416,25.9,44.9,-34.35
30-12-2021,1719,1724.65,1685.8,1697.05,1709.04,35433,2588,60556407,6291,17.75,38.85,-21.95
31-12-2021,1692,1725,1692,1708.55,1710.49,81085,3417,138694807,24136,29.77,33,16.55
03-01-2022,1710,1733.1,1710,1716.6,1720.4,29134,2006,50122141,5705,19.58,23.1,6.6
04-01-2022,1722.05,1727.95,1699.75,1718.65,1715.2,34860,2242,59791998,7111,20.4,28.2,-3.4
05-01-2022,1725,1744.3,1704,1722.5,1722.54,81434,3871,140273580,32167,39.5,40.3,-2.5
06-01-2022,1707,1723,1676.85,1712.35,1692.91,184669,6547,312627155,115243,62.41,46.15,5.35
07-01-2022,1725,1730,1689.65,1700.2,1710.66,40115,2785,68623302,6302,15.71,40.35,-24.8
10-01-2022,1700.2,1766.65,1699.9,1751.5,1728.45,92502,5801,159885542,38866,42.02,66.75,51.3
11-01-2022,1760,1850,1736.5,1843.85,1796.96,237343,11775,426495649,39390,16.6,113.5,83.85
12-01-2022,1883,1883,1809.35,1829.9,1837.88,134657,7772,247483492,26852,19.94,73.65,-53.1
13-01-2022,1839,1861.95,1808.95,1853.95,1840.81,119022,5550,219096379,28783,24.18,53,14.95
14-01-2022,1855,1890,1830.7,1871.8,1865.83,136481,8988,254649841,33915,24.85,59.3,16.8
17-01-2022,1885,1900.9,1856.25,1877.2,1877.66,177542,7481,333363014,26131,14.72,44.65,-7.8
18-01-2022,1883.7,1908.55,1830.65,1841.85,1878.85,101034,6254,189827604,13831,13.69,77.9,-41.85
19-01-2022,1842,1856.55,1811.8,1849.2,1833.94,96107,6037,176254138,17232,17.93,44.75,7.2
20-01-2022,1864,1879.8,1844.9,1865.45,1859.29,99165,3146,184376102,8160,8.23,34.9,1.45
21-01-2022,1877,1877,1811,1828.65,1844.92,77994,5623,143892710,8928,11.45,66,-48.35
24-01-2022,1812,1827,1697.85,1715.9,1753.8,150583,13523,264093212,32265,21.43,129.15,-96.1
25-01-2022,1682,1750,1676.65,1740.25,1724.64,111112,8512,191627832,15937,14.34,73.35,58.25
27-01-2022,1732,1732,1655.25,1684.75,1697.02,204067,10315,346306490,75038,36.77,76.75,-47.25
28-01-2022,1691,1743.2,1685.55,1694.7,1717.73,79214,4969,136068471,8752,11.05,57.65,3.7
31-01-2022,1713,1733.65,1705.65,1715.65,1720.32,83210,4934,143147526,11590,13.93,28,2.65
01-02-2022,1734.9,1764.95,1699.3,1747.65,1731.7,93675,7403,162216779,19706,21.04,65.65,12.75
02-02-2022,1752,1785.75,1747,1774.85,1771.62,287835,5814,509934705,186433,64.77,38.75,22.85
03-02-2022,1780,1786.55,1746.6,1753.25,1770.11,29997,2252,53097874,3570,11.9,39.95,-26.75
04-02-2022,1764,1770.45,1734,1756.65,1755.54,58120,4773,102031867,11698,20.13,36.45,-7.35
07-02-2022,1762,1764.9,1722.25,1731.75,1747.42,47064,3812,82240672,6255,13.29,42.65,-30.25
08-02-2022,1741,1746,1678.2,1714.25,1715.72,115843,7036,198753647,11905,10.28,67.8,-26.75
09-02-2022,1718,1791,1718,1783.5,1762.08,69797,5441,122987900,13202,18.91,73,65.5
10-02-2022,1792,1808.85,1765.1,1784.05,1788.17,92504,6712,165412689,22323,24.13,43.75,-7.95
11-02-2022,1770,1775.1,1743.7,1763.05,1760.89,45365,3255,79882641,5081,11.2,31.4,-6.95
14-02-2022,1732,1739.4,1654.05,1663.5,1703.01,117092,8826,199409305,19633,16.77,85.35,-68.5
15-02-2022,1641,1751.4,1628.25,1743.45,1683.11,154647,9609,260288378,16662,10.77,123.15,102.45
16-02-2022,1750,1776.05,1729.05,1737.95,1754.61,81044,4878,142200392,9296,11.47,47,-12.05
17-02-2022,1754.8,1762,1724.05,1730.55,1749.06,52198,3332,91297605,6612,12.67,37.95,-24.25
18-02-2022,1736,1754,1725.9,1735.7,1742.75,40009,2750,69725611,4092,10.23,28.1,-0.3
21-02-2022,1735.7,1736.15,1674.7,1684.35,1701.63,52931,3987,90068945,5357,10.12,61.45,-51.35
22-02-2022,1648.9,1678.5,1630.55,1668.3,1655.61,72642,4836,120266569,7992,11,47.95,19.4
23-02-2022,1672.55,1716.35,1672.55,1687.65,1695.62,68907,3797,116840075,12304,17.86,43.8,15.1
24-02-2022,1645.55,1647.7,1529.55,1547.05,1598.54,163813,11792,261861953,19709,12.03,118.15,-98.5
25-02-2022,1600,1638.3,1585.3,1618,1618.12,93470,7910,151246070,13509,14.45,53,18
28-02-2022,1609.95,1650.6,1594.5,1643.25,1622.31,68523,4887,111165588,7057,10.3,56.1,33.3
02-03-2022,1644,1663.95,1620,1640.85,1646.78,43416,2523,71496784,4789,11.03,43.95,-3.15
03-03-2022,1665,1677.85,1635.6,1644.35,1659.27,100682,3796,167058360,60192,59.78,42.25,-20.65
04-03-2022,1625,1654.4,1601.3,1615.9,1626.04,85917,4897,139704290,15952,18.57,53.1,-9.1
07-03-2022,1577,1591.4,1539.8,1564.75,1564.31,190289,12956,297670744,34141,17.94,51.6,-12.25
08-03-2022,1571.5,1606.7,1553.4,1600.75,1584.73,117808,7554,186693677,22024,18.69,53.3,29.25
09-03-2022,1605.1,1669,1605.1,1656.45,1634.88,51461,4235,84132699,4798,9.32,63.9,51.35
10-03-2022,1689,1749.95,1679.75,1742.45,1717.88,77916,5155,133850549,12121,15.56,70.2,53.45
11-03-2022,1749.95,1756.55,1722,1733.6,1738.23,51931,3179,90268093,5844,11.25,34.55,-16.35
14-03-2022,1735.95,1752,1722.65,1735.95,1734.67,29188,1758,50631429,3956,13.55,29.35,0
15-03-2022,1730.2,1753.4,1688.7,1702.45,1715.72,42080,2477,72197493,4319,10.26,64.7,-27.75
16-03-2022,1718.1,1763.8,1718.1,1757.45,1749.5,69918,4560,122321576,26476,37.87,45.7,39.35
17-03-2022,1771,1823,1759.3,1818.55,1792.93,62959,3515,112881214,12386,19.67,63.7,47.55
21-03-2022,1842,1842,1797,1803,1812.92,37645,2159,68247377,7416,19.7,45,-39
22-03-2022,1792,1836.75,1790.55,1831.35,1814.88,58525,3550,106215635,16538,28.26,46.2,39.35
23-03-2022,1844.5,1849.7,1801.35,1812.1,1820.55,47853,2343,87118973,9497,19.85,48.35,-32.4
24-03-2022,1812,1838.85,1800,1832.65,1821.94,44456,2506,80996097,14611,32.87,38.85,20.65
25-03-2022,1851.65,1899,1822.2,1869.6,1868.59,325855,2531,608888497,280052,85.94,76.8,17.95
28-03-2022,1875,1924,1850.6,1908.55,1874.43,1325278,7585,2484134223,1219079,91.99,73.4,33.55
29-03-2022,1923.8,1930,1886.05,1915.85,1912.3,106848,4149,204325081,20723,19.39,43.95,-7.95
30-03-2022,1930,2014.2,1918,1993.95,1953.2,207395,7425,405084759,24839,11.98,96.2,63.95
31-03-2022,2014.9,2042.2,1990,2015.7,2011.65,100515,5413,202200732,13254,13.19,52.2,0.8
01-04-2022,2016,2048.7,2014,2044.25,2032.27,96586,5202,196288756,22837,23.64,34.7,28.25
04-04-2022,2058,2076,2032.15,2065.6,2060.68,138444,7150,285289127,30489,22.02,43.85,7.6
05-04-2022,2071,2198,2067.85,2141.85,2137.63,260943,12559,557798346,20296,7.78,130.15,70.85
06-04-2022,2157,2182.75,2125.6,2160,2159.41,155028,9307,334769222,32653,21.06,57.15,3
07-04-2022,2169,2215,2081.8,2098.6,2143.44,241709,13920,518087874,49521,20.49,133.2,-70.4
08-04-2022,2109.6,2175.95,2105.9,2170.7,2143.8,93236,5075,199879802,10453,11.21,70.05,61.1
11-04-2022,2294,2294,2159.8,2178.65,2179.09,95951,5558,209085900,28383,29.58,134.2,-115.35
12-04-2022,2192,2219.05,2156,2198.25,2191.99,99908,5874,218997793,14685,14.7,63.05,6.25
13-04-2022,2213,2216.15,2174.25,2198.8,2199.96,82788,4988,182130579,31533,38.09,41.9,-14.2
18-04-2022,2185.9,2239.9,2157,2232.95,2205.41,50628,3550,111655739,9435,18.64,82.9,47.05
19-04-2022,2249.7,2255,2141.35,2170.65,2224.94,98613,4547,219408114,32001,32.45,113.65,-79.05
20-04-2022,2188,2207,2162.15,2183.95,2186.41,71714,4526,156796158,19946,27.81,44.85,-4.05
21-04-2022,2203.2,2292.9,2203.2,2286.55,2261.29,77981,4050,176337322,16265,20.86,89.7,83.35
22-04-2022,2300,2305.65,2265,2274.1,2286.49,143136,5477,327279342,33868,23.66,40.65,-25.9
25-04-2022,2260,2298.45,2241.55,2287.2,2267.05,198249,5001,449440554,26444,13.34,56.9,27.2
26-04-2022,2303.9,2419.7,2294.85,2397,2358.49,253308,10580,597423920,49641,19.6,124.85,93.1
27-04-2022,2405,2420,2326,2334.6,2367.28,166481,9411,394107265,42399,25.47,94,-70.4
28-04-2022,2352,2389.75,2336.65,2378.9,2367.46,101337,6405,239911385,31900,31.48,53.1,26.9
29-04-2022,2389,2394,2301.9,2333.1,2341.89,174534,8152,408739937,79239,45.4,92.1,-55.9
02-05-2022,2313.35,2361.4,2310.45,2339.3,2330.25,96469,4793,224796755,20894,21.66,50.95,25.95
04-05-2022,2354.45,2363.95,2233.65,2248.05,2317.88,422665,4670,979684675,364159,86.16,130.3,-106.4
05-05-2022,2280,2303.9,2236.1,2256.75,2263.11,262742,4872,594614013,50863,19.36,67.8,-23.25
06-05-2022,2210,2262.6,2199.05,2246.55,2228.33,57114,4649,127268713,22018,38.55,63.55,36.55
09-05-2022,2238,2243.55,2180.55,2197.95,2214.31,82408,2929,182477131,13056,15.84,63,-40.05
10-05-2022,2190,2220.05,2097,2110.45,2158.08,85284,5151,184050020,25952,30.43,123.05,-79.55
11-05-2022,2102,2157.05,2076.8,2119.65,2118.06,78396,4590,166047790,21122,26.94,80.25,17.65
12-05-2022,2102.2,2112,2012.1,2042.6,2061.27,94962,5530,195742630,21336,22.47,99.9,-59.6
13-05-2022,2084.75,2133.45,2035.85,2055.05,2095.58,63221,3778,132484543,5390,8.53,97.6,-29.7
16-05-2022,2099,2150,2058.1,2107.05,2106.21,115726,5620,243743555,13516,11.68,91.9,8.05
17-05-2022,2135,2192,2120,2184.5,2148.29,47059,3139,101096339,11637,24.73,72,49.5
18-05-2022,2204.9,2216.55,2173,2179.4,2193.04,61182,3131,134174353,18199,29.75,43.55,-25.5
19-05-2022,2150,2154,2075,2114,2122.73,44445,2758,94344644,9633,21.67,79,-36
20-05-2022,2159,2232.55,2150.2,2223.3,2194.04,45301,2535,99392411,9518,21.01,82.35,64.3
23-05-2022,2227,2245.35,2158,2168.95,2197.84,64383,4599,141503528,17552,27.26,87.35,-58.05
24-05-2022,2170,2178,2143.5,2160.4,2162.4,26880,1772,58125380,3240,12.05,34.5,-9.6
25-05-2022,2172,2178,2067.4,2075.1,2119.51,59767,4025,126677048,14143,23.66,110.6,-96.9
26-05-2022,2070,2087.9,1906.05,2047.7,1992.39,163328,12372,325412520,31423,19.24,181.85,-22.3
27-05-2022,2090,2091.4,2047.95,2080.1,2070.06,66428,4050,137509900,10356,15.59,43.45,-9.9
30-05-2022,2110,2174.3,2106.95,2165.65,2149.79,48646,2789,104578797,6634,13.64,67.35,55.65
31-05-2022,2167,2225.95,2150.6,2167.75,2200.56,136230,6348,299782421,17286,12.69,75.35,0.75
01-06-2022,2169,2189.1,2126,2150.8,2160.46,82516,5058,178272308,14289,17.32,63.1,-18.2
02-06-2022,2148,2216.1,2143,2209.85,2189.75,58237,3049,127524757,6378,10.95,73.1,61.85
03-06-2022,2237.9,2241.9,2175.65,2189.25,2206.81,80631,4946,177937177,17127,21.24,66.25,-48.65
06-06-2022,2198,2230,2168.85,2224.1,2206.18,37405,2773,82522106,5826,15.58,61.15,26.1
07-06-2022,2228,2254.4,2208,2226.55,2230.03,68183,3374,152050320,7178,10.53,46.4,-1.45
08-06-2022,2248,2248,2159.45,2176.45,2206.62,38934,2847,85912666,6987,17.95,88.55,-71.55
09-06-2022,2167,2223.8,2160.5,2218.2,2187.88,30376,2347,66458981,3539,11.65,63.3,51.2
10-06-2022,2198,2214,2171,2201.15,2194.83,54799,3087,120274724,23302,42.52,43,3.15
13-06-2022,2175,2175,2070.7,2081.45,2124.37,53677,4238,114029723,8119,15.13,104.3,-93.55
14-06-2022,2100,2220,2053,2196.5,2160.81,284954,17224,615731520,41769,14.66,167,96.5
15-06-2022,2222,2222,2175.3,2184.3,2192.43,63216,4508,138596555,13356,21.13,46.7,-37.7
16-06-2022,2200,2220,2076.75,2082.85,2135.58,68000,5377,145219470,7513,11.05,143.25,-117.15
17-06-2022,2068,2135,2060.1,2096.05,2097.92,84694,6033,177680941,11603,13.7,74.9,28.05
20-06-2022,2098.3,2121.3,2025,2083.2,2060.28,76139,6215,156867743,15380,20.2,96.3,-15.1
21-06-2022,2092.3,2176.85,2092.05,2160.9,2135.64,49098,4833,104855648,12167,24.78,84.8,68.6
22-06-2022,2155,2155,2078.05,2089.2,2099.52,91891,4111,192927298,37138,40.42,76.95,-65.8
23-06-2022,2109,2127.55,2080,2109.45,2108.27,95762,3428,201891769,52850,55.19,47.55,0.45
24-06-2022,2111.2,2168.05,2109.1,2161.5,2133.61,38936,2403,83074082,3528,9.06,58.95,50.3
27-06-2022,2190,2210.45,2168.85,2181.4,2188.65,51616,3771,112969303,11623,22.52,41.6,-8.6
28-06-2022,2162.1,2210.75,2160.2,2205,2181.26,31379,2208,68445640,4089,13.03,50.55,42.9
29-06-2022,2185,2247.95,2177.05,2220.8,2212.45,59692,3941,132065406,14624,24.5,70.9,35.8
30-06-2022,2220,2248.55,2180.95,2189.85,2214.15,49911,3802,110510455,10321,20.68,67.6,-30.15
01-07-2022,2190,2240,2140.5,2231.6,2189.08,47602,4092,104204727,7558,15.88,99.5,41.6
04-07-2022,2234,2276,2231.05,2260.6,2257.71,41601,3168,93922858,7828,18.82,44.95,26.6
05-07-2022,2260.9,2290.3,2237.6,2245.4,2264.01,45310,2946,102582343,14671,32.38,52.7,-15.5
06-07-2022,2249,2276.6,2240.75,2271.45,2262.9,19741,1655,44671819,3640,18.44,35.85,22.45
07-07-2022,2280,2294.8,2256.1,2275.25,2275.57,32102,2258,73050370,8233,25.65,38.7,-4.75
08-07-2022,2279.95,2301,2263.5,2293.05,2281.92,37573,3120,85738630,12471,33.19,37.5,13.1
11-07-2022,2304.9,2384.95,2294.45,2371.55,2344.67,97571,7323,228771912,24716,25.33,90.5,66.65
12-07-2022,2331.9,2389,2331.9,2365.85,2371.87,46862,3508,111150358,8065,17.21,57.1,33.95
13-07-2022,2375.8,2384.65,2334,2352.45,2356.63,39650,4130,93440243,12906,32.55,50.65,-23.35
14-07-2022,2369,2403.95,2338,2385.95,2363.19,22051,2063,52110684,4529,20.54,65.95,16.95
15-07-2022,2413.95,2422.75,2377.1,2404.7,2400.63,68448,5290,164318070,21788,31.83,45.65,-9.25
18-07-2022,2426,2440.5,2407,2424,2406.73,356111,2293,857063240,332255,93.3,33.5,-2
19-07-2022,2413.5,2459,2405,2450.55,2436.84,51062,4079,124430038,18157,35.56,54,37.05
20-07-2022,2474,2474,2443.5,2451.1,2455.79,26095,2223,64083970,7922,30.36,30.5,-22.9
21-07-2022,2455.9,2499,2452.85,2495.95,2485.48,39849,3522,99043797,12129,30.44,46.15,40.05
22-07-2022,2509.95,2515,2483.2,2499,2500.73,40226,3816,100594411,10444,25.96,31.8,-10.95
25-07-2022,2500,2561.35,2500,2549.85,2534.5,41028,3237,103985306,9292,22.65,61.35,49.85
26-07-2022,2559,2567.8,2534,2560.55,2550.71,32760,2478,83561212,5858,17.88,33.8,1.55
27-07-2022,2560.55,2572,2526.95,2547.7,2551.53,38124,3223,97274663,9782,25.66,45.05,-12.85
28-07-2022,2559,2564.4,2532,2550.8,2550.64,20464,1875,52196234,4345,21.23,32.4,-8.2
29-07-2022,2565,2622,2560.45,2569.4,2589.56,45275,4392,117242551,13501,29.82,61.55,4.4
01-08-2022,2580,2668.55,2569.3,2658.9,2575.53,369198,4987,950880321,339928,92.07,99.25,78.9
02-08-2022,2661,2696,2641.05,2682.9,2674.13,35782,3434,95685892,8300,23.2,54.95,21.9
03-08-2022,2689,2717.95,2672,2711.55,2691.88,23565,2269,63434099,6566,27.86,45.95,22.55
04-08-2022,2718,2743.8,2683.45,2723.2,2719.5,68468,6638,186198965,16829,24.58,60.35,5.2
05-08-2022,2764,2768.45,2685.1,2697.6,2713.19,55985,5025,151897862,13570,24.24,83.35,-66.4
08-08-2022,2698,2807.75,2697,2792.35,2752.66,38467,3031,105886564,7679,19.96,110.75,94.35
10-08-2022,2800,2835,2780.7,2826.85,2809.77,54625,4948,153483894,18093,33.12,54.3,26.85
11-08-2022,2850,2850,2816.35,2833.25,2834.32,37404,2597,106015052,11437,30.58,33.65,-16.75
12-08-2022,2845.95,2870.45,2834.6,2864.35,2857.8,24320,2366,69501712,5359,22.04,35.85,18.4
16-08-2022,2882,2985,2872.5,2974.85,2939.12,56881,5630,167180105,13002,22.86,112.5,92.85
17-08-2022,2980.2,3028.6,2980.05,3008.9,3006.6,48398,4067,145513302,11370,23.49,48.55,28.7
18-08-2022,3014,3186.65,3002.45,3153.65,3107.98,168784,12545,524577759,33613,19.91,184.2,139.65
19-08-2022,3177,3258.05,3075.1,3129.05,3174.45,308626,23889,979716859,43195,14,182.95,-47.95
22-08-2022,3130,3192.25,3029.75,3052,3120.65,148427,10972,463188851,16615,11.19,162.5,-78
23-08-2022,3033.15,3075,2929.05,3023.65,3016.7,447369,16157,1349580062,250674,56.03,145.95,-9.5
24-08-2022,3039.85,3151.65,2987,3136.6,3059.26,138941,8454,425056616,14945,10.76,164.65,96.75
25-08-2022,3164,3177.45,3055.75,3066.8,3106.75,164737,11804,511796942,26999,16.39,121.7,-97.2
26-08-2022,3078,3172,3078,3139.45,3134.19,159194,9877,498945007,45692,28.7,94,61.45
29-08-2022,3059,3165,3041.25,3142.7,3117.51,81715,5080,254747444,16875,20.65,123.75,83.7
30-08-2022,3178,3262.55,3163.4,3193.6,3215.31,164864,10719,530089231,45634,27.68,99.15,15.6
01-09-2022,3215,3244.75,3186,3232.75,3216.81,79320,4665,255157315,7289,9.19,58.75,17.75
02-09-2022,3263,3369.45,3226.8,3356.95,3310.92,159559,10017,528286768,19656,12.32,142.65,93.95
05-09-2022,3370.05,3432,3312.8,3347.05,3372.37,187839,13975,633463476,45680,24.32,119.2,-23
06-09-2022,3360.2,3447,3360.2,3435.85,3411.34,133000,11219,453708881,37812,28.43,86.8,75.65
07-09-2022,3443.4,3488,3415.05,3473.85,3457.21,114449,9293,395674585,24746,21.62,72.95,30.45
08-09-2022,3499,3503.8,3450,3461.95,3470.83,109924,7633,381527490,50270,45.73,53.8,-37.05
09-09-2022,3470,3506.1,3416,3450.65,3468.65,58794,4935,203935596,,,90.1,-19.35
12-09-2022,3460,3495,3456.2,3461.35,3472.52,44955,2854,156107200,9974,22.19,38.8,1.35
13-09-2022,3485,3567.65,3422,3556.15,3499.7,86789,5891,303735816,16559,19.08,145.65,71.15
14-09-2022,3500,3611,3500,3571.65,3571.89,114480,8260,408909674,24564,21.46,111,71.65
15-09-2022,3609,3765.95,3580,3749.15,3689.54,125869,9276,464398550,18114,14.39,185.95,140.15
16-09-2022,3764.8,3865.6,3614.7,3701.9,3737.54,297234,22812,1110925263,50376,16.95,250.9,-62.9
19-09-2022,3748,3800,3679.7,3778.9,3718.73,338215,6992,1257730714,258007,76.28,120.3,30.9
20-09-2022,3822,3883.7,3808.9,3835.8,3844.39,135711,11214,521725919,32161,23.7,74.8,13.8
21-09-2022,3831,3862.2,3572.65,3641.45,3682.61,284028,25482,1045963607,58366,20.55,289.55,-189.55
22-09-2022,3641.45,3736.3,3570,3716.7,3685.36,200018,14252,737138389,58690,29.34,166.3,75.25
23-09-2022,3727,3740,3653.5,3673.9,3694.21,111854,10062,413212634,26955,24.1,86.5,-53.1
26-09-2022,3647,3657.8,3532.8,3589.75,3599.37,104378,7901,375695179,,,125,-57.25
