Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
01-10-2021,2506,2539.85,2495.85,2522.85,2499.74,2866109,7567,7164516488,2791640,97.4,44,16.85
04-10-2021,2549.9,2574.65,2537.55,2555.85,2559.24,1315342,10712,3366272472,1229413,93.47,37.1,5.95
05-10-2021,2565,2612,2547.3,2609.1,2588.25,287513,11429,744154968,186168,64.75,64.7,44.1
06-10-2021,2623,2623,2550.05,2560.2,2586.81,134604,10144,348194644,56190,41.74,72.95,-62.8
07-10-2021,2600,2600,2568.1,2572.15,2584.3,133140,11026,344074251,54651,41.05,31.9,-27.85
08-10-2021,2580,2683.9,2580,2670.85,2638.26,328023,20709,865410435,121892,37.16,103.9,90.85
11-10-2021,2724.7,2724.7,2645.05,2651.15,2671.9,2880808,16970,7697228305,2739151,95.08,79.65,-73.55
12-10-2021,2641,2682.75,2641,2668.55,2655.58,129947,8366,345084241,72623,55.89,41.75,27.55
13-10-2021,2683,2719.5,2669,2695.9,2693.94,229201,20619,617453403,119618,52.19,50.5,12.9
14-10-2021,2705,2717.7,2687.15,2699.85,2701.07,152754,12882,412599468,62906,41.18,30.55,-5.15
18-10-2021,2684,2744.95,2660,2707,2717.56,161592,10354,439135621,77128,47.73,84.95,23
19-10-2021,2726,2750,2708,2731.5,2732.86,108463,8972,296414443,41582,38.34,42,5.5
20-10-2021,2740,2744.1,2691.45,2699.9,2731.08,2747085,9471,7502517848,2670307,97.21,52.65,-40.1
21-10-2021,2725.95,2725.95,2603,2623,2654.96,395833,23458,1050921390,212274,53.63,122.95,-102.95
22-10-2021,2623.8,2664.7,2611.4,2627.05,2636.95,299137,20311,788809947,151206,50.55,53.3,3.25
25-10-2021,2699,2699,2570.1,2601.65,2606.92,424305,22383,1106131169,231295,54.51,128.9,-97.35
26-10-2021,2614.45,2668.85,2603.35,2661.5,2621.79,387791,13559,1016705842,241231,62.21,65.5,47.05
27-10-2021,2659.8,2677,2620,2632.65,2651.25,240760,13605,638315345,143983,59.8,57,-27.15
28-10-2021,2621,2637.8,2591.1,2599.35,2610.79,404017,23122,1054804650,301597,74.65,46.7,-21.65
29-10-2021,2586,2595.15,2502.55,2537.6,2551.55,340018,31011,867574217,163296,48.03,92.6,-48.4
01-11-2021,2531.2,2555,2494,2537.35,2518.75,347023,23229,874063007,179624,51.76,61,6.15
02-11-2021,2551.9,2551.9,2497,2500.9,2513.89,416615,21303,1047323174,337649,81.05,54.9,-51
03-11-2021,2504.75,2520.45,2461,2483.85,2492.22,249022,24200,620617585,123735,49.69,59.45,-20.9
04-11-2021,2494.9,2505,2490.05,2498.8,2497.72,64847,12315,161969879,44082,67.98,14.95,3.9
08-11-2021,2510.1,2522,2457.65,2502,2481.91,183715,15526,455964905,111441,60.66,64.35,-8.1
09-11-2021,2502,2528.95,2486.7,2520.05,2508.78,282251,18023,708106638,153387,54.34,42.25,18.05
10-11-2021,2518.9,2558,2503.85,2549.4,2536.87,108322,8846,274798888,30516,28.17,54.15,30.5
11-11-2021,2549.4,2571,2535.95,2554.95,2554.6,266898,18191,681818406,195851,73.38,35.05,5.55
12-11-2021,2560,2598.8,2557,2592.5,2580.31,283433,17078,731346057,167168,58.98,41.8,32.5
15-11-2021,2600,2602.1,2570,2578.55,2581.25,104839,8757,270615846,59444,56.7,32.1,-21.45
16-11-2021,2573,2576,2495,2512.1,2536.44,245061,23297,621583358,116041,47.35,81,-60.9
17-11-2021,2499.7,2500,2460.35,2464.05,2483.81,370002,18398,919015196,305709,82.62,39.65,-35.65
18-11-2021,2459.9,2489,2450.6,2472.75,2465.35,242463,20272,597755548,87088,35.92,38.4,12.85
22-11-2021,2440,2446.25,2351,2363.4,2378.5,416968,29833,991758117,230256,55.22,95.25,-76.6
23-11-2021,2339,2401.5,2309.4,2386.15,2349.7,457139,33263,1074138909,261503,57.2,92.1,47.15
24-11-2021,2381.4,2410.85,2344,2350.9,2373.21,1856369,26324,4405560866,1684090,90.72,66.85,-30.5
25-11-2021,2375.5,2502.8,2358,2494.4,2453.12,476931,26825,1169967746,125100,26.23,144.8,118.9
26-11-2021,2470,2477.45,2403,2412.15,2434.08,397321,35528,967109769,138512,34.86,74.45,-57.85
29-11-2021,2412,2500,2400,2442.5,2463.85,451870,26572,1113337900,166591,36.87,100,30.5
30-11-2021,2466,2475.9,2390,2406.75,2433.35,568273,31836,1382806310,275316,48.45,85.9,-59.25
01-12-2021,2425.5,2474.6,2425.5,2466.9,2448.78,334818,21763,819895030,156341,46.69,49.1,41.4
02-12-2021,2466.9,2496,2461.2,2483.8,2483.11,212570,16218,527835565,92633,43.58,34.8,16.9
03-12-2021,2490.15,2494.95,2400.1,2408.15,2439.64,385570,34155,940650886,167044,43.32,94.85,-82
06-12-2021,2421,2424.55,2357.15,2363.3,2394.27,406872,18352,974162146,292748,71.95,67.4,-57.7
07-12-2021,2381.7,2403.75,2373.55,2381.6,2390.19,243374,17867,581709272,117641,48.34,30.2,-0.1
08-12-2021,2427,2431.45,2407.1,2417.4,2398.38,655272,16576,1571589405,527405,80.49,24.35,-9.6
09-12-2021,2431.1,2474.9,2425.45,2455.85,2452.46,170477,12285,418087498,63634,37.33,49.45,24.75
10-12-2021,2444,2466.1,2430.5,2458.95,2442.53,127783,9265,312113311,53206,41.64,35.6,14.95
13-12-2021,2470,2474.5,2405,2409.8,2428.16,285664,26348,693637215,147571,51.66,69.5,-60.2
14-12-2021,2389,2406,2373.5,2380.4,2388.96,286591,25831,684655710,153809,53.67,32.5,-8.6
15-12-2021,2384.85,2404.5,2361.75,2372.5,2377.48,271038,23929,644386361,145204,53.57,42.75,-12.35
16-12-2021,2404,2414.5,2369,2404.45,2392.49,147405,11495,352664946,58166,39.46,45.5,0.45
17-12-2021,2395,2408.75,2320,2341.15,2346.36,426622,47328,1001008507,188652,44.22,88.75,-53.85
20-12-2021,2315,2320.9,2248,2277.2,2315.45,1104898,52446,2558334263,873538,79.06,72.9,-37.8
21-12-2021,2304.6,2345,2293,2310.1,2319.33,165141,13319,383016503,54303,32.88,52,5.5
22-12-2021,2314.5,2372,2314.5,2365.95,2347.41,244736,16084,574495500,122553,50.08,57.5,51.45
23-12-2021,2372,2380,2358.95,2364.65,2367.75,127047,10406,300815532,46577,36.66,21.05,-7.35
24-12-2021,2367,2391.9,2337.65,2372.25,2357.46,182225,11462,429588525,66747,36.63,54.25,5.25
27-12-2021,2362.9,2377.75,2348.95,2369.8,2366.97,79886,7777,189087708,27557,34.5,28.8,6.9
28-12-2021,2384,2405,2374.35,2397.7,2388.08,100293,8800,239508195,48111,47.97,30.65,13.7
29-12-2021,2391.9,2418.4,2382.45,2403.05,2398.56,136021,11528,326253956,55019,40.45,35.95,11.15
30-12-2021,2398,2405.25,2346,2356.45,2370.13,395909,25736,938357613,223438,56.44,59.25,-41.55
31-12-2021,2370,2384.3,2360.05,2368.15,2369.6,181300,12052,429607659,88482,48.8,24.25,-1.85
03-01-2022,2367.5,2408.95,2364.95,2404.35,2394.6,272926,18762,653547659,138852,50.88,44,36.85
04-01-2022,2410,2461.95,2403,2457.75,2434.12,559316,29928,1361444619,300783,53.78,58.95,47.75
05-01-2022,2460.15,2476.3,2433,2466.05,2450.31,256771,14968,629168244,135779,52.88,43.3,5.9
06-01-2022,2454,2454,2409,2416.6,2426.12,311647,17706,756093310,185873,59.64,45,-37.4
07-01-2022,2436,2457.65,2411.5,2435.95,2438.08,371610,21284,906015186,153749,41.37,46.15,-0.05
10-01-2022,2453.95,2456.45,2416.55,2437.65,2433.66,166454,17408,405092894,78772,47.32,39.9,-16.3
11-01-2022,2431.1,2474.1,2431.1,2454.9,2446.97,334250,10869,817900084,229830,68.76,43,23.8
12-01-2022,2472.45,2524.35,2465.4,2520.6,2504.29,196309,16405,491614292,76586,39.01,58.95,48.15
13-01-2022,2523.7,2540.95,2508.8,2535.35,2522.72,272194,10302,686670365,44104,16.2,32.15,11.65
14-01-2022,2530,2566.5,2525.8,2538.7,2543.38,233864,20272,594805879,93794,40.11,40.7,8.7
17-01-2022,2539.6,2565,2538.75,2552.3,2555.44,102051,9595,260785590,40673,39.86,26.25,12.7
18-01-2022,2553,2562.8,2515.5,2520.85,2539.21,194301,20189,493370972,87095,44.82,47.3,-32.15
19-01-2022,2526.3,2541.65,2508.8,2521.4,2523.24,132491,10802,334306621,44137,33.31,32.85,-4.9
20-01-2022,2497,2511.25,2455,2478.8,2480.36,202569,12068,502444300,112922,55.74,56.25,-18.2
21-01-2022,2450.15,2501.95,2450.15,2478.1,2475.17,320142,23410,792405904,165703,51.76,51.8,27.95
24-01-2022,2478.1,2504.1,2352.7,2377.55,2424.61,579337,55994,1404665650,212459,36.67,151.4,-100.55
25-01-2022,2364.7,2388.6,2305.05,2373.7,2340.57,439517,30843,1028719968,217405,49.46,83.55,9
27-01-2022,2345,2355.55,2312,2338.25,2333.07,385697,35928,899858561,208834,54.14,43.55,-6.75
28-01-2022,2365,2372.4,2329,2335.4,2347.96,2787192,30836,6544203923,2608002,93.57,43.4,-29.6
31-01-2022,2355,2406.35,2355,2386.35,2389.85,185589,15173,443529724,92280,49.72,51.35,31.35
01-02-2022,2410,2420.55,2347.65,2380.45,2405.01,2496945,19446,6005173462,2366046,94.76,72.9,-29.55
02-02-2022,2410.4,2410.4,2376,2383.5,2386.33,337670,21820,805790608,228993,67.82,34.4,-26.9
03-02-2022,2384,2401.55,2348,2352.7,2369.33,136394,12835,323162671,70272,51.52,53.55,-31.3
04-02-2022,2349,2349.55,2322,2331.8,2334.62,330454,18910,771484283,188997,57.19,27.55,-17.2
07-02-2022,2338,2356.8,2305.05,2317.65,2331.97,1643527,23783,3832662790,1487460,90.5,51.75,-20.35
08-02-2022,2333,2359.95,2310,2355.6,2334.75,1601702,22714,3739570799,1450944,90.59,49.95,22.6
09-02-2022,2367.1,2386.6,2358.6,2383.95,2371.68,1356126,11903,3216292822,1275505,94.06,28,16.85
10-02-2022,2397.4,2397.4,2365,2379,2381.98,226054,18011,538455440,118653,52.49,32.4,-18.4
11-02-2022,2374,2384,2343.95,2376.85,2365.35,192243,12019,454721060,120819,62.85,40.05,2.85
14-02-2022,2300,2354,2300,2338.8,2337.91,310248,27415,725331906,138802,44.74,54,38.8
15-02-2022,2352,2424,2335.85,2417.35,2380.16,389799,34153,927783448,212691,54.56,88.15,65.35
16-02-2022,2427.55,2432.05,2396,2412.35,2419.93,241833,15405,585218878,142572,58.95,36.05,-15.2
17-02-2022,2418,2454.4,2410.5,2444.9,2440.33,248666,16599,606825908,124763,50.17,43.9,26.9
18-02-2022,2435,2456,2421,2424.15,2441.45,242341,19583,591662379,99931,41.24,35,-10.85
21-02-2022,2414.9,2436.8,2385,2400.15,2409.34,248274,19888,598175833,134878,54.33,51.8,-14.75
22-02-2022,2352,2395.7,2346.75,2388.2,2370.71,388107,28331,920088383,203497,52.43,48.95,36.2
23-02-2022,2398.6,2406.05,2367.9,2373.8,2396.37,187278,12038,448787736,103388,55.21,38.15,-24.8
24-02-2022,2314,2339.85,2242.5,2255.6,2295.24,550535,41625,1263609130,315777,57.36,97.35,-58.4
25-02-2022,2275.6,2307,2275.6,2283.95,2291.87,234948,21111,538471191,112821,48.02,31.4,8.35
28-02-2022,2247.05,2367,2245,2359.1,2309.88,361763,29272,835630885,,,122,112.05
02-03-2022,2349.1,2400.45,2331.1,2398.4,2369.63,298733,16557,707887394,138915,46.5,69.35,49.3
03-03-2022,2411,2414.45,2370,2378.2,2396.19,232245,15479,556504223,105116,45.26,44.45,-32.8
04-03-2022,2355,2364.7,2320.55,2325.35,2337.69,206310,16293,482287996,94740,45.92,44.15,-29.65
07-03-2022,2296,2311.85,2222.65,2239.95,2260.59,577322,37375,1305087018,272865,47.26,89.2,-56.05
08-03-2022,2205,2245.8,2181,2236.7,2218.74,665930,53449,1477523757,336111,50.47,64.8,31.7
09-03-2022,2249,2366.7,2233.95,2353.8,2312.14,430958,39356,996436053,170141,39.48,132.75,104.8
10-03-2022,2415,2415,2360,2393.25,2387.3,481296,29924,1148997247,207175,43.05,55,-21.75
11-03-2022,2372,2410.4,2372,2398.5,2396.34,292287,22834,700417680,152721,52.25,38.4,26.5
14-03-2022,2394,2424.35,2375,2418.55,2401.46,316063,19079,759013473,200647,63.48,49.35,24.55
15-03-2022,2431.8,2431.8,2341.2,2363.45,2394.7,412984,18178,988974056,219326,53.11,90.6,-68.35
16-03-2022,2387.95,2407.05,2376.45,2403.25,2395.93,276207,20490,661772652,137424,49.75,30.6,15.3
17-03-2022,2438,2496.9,2401.15,2479.65,2446.42,286443,22523,700759761,138614,48.39,95.75,41.65
21-03-2022,2452,2483.7,2442,2467.15,2466.33,207916,16194,512790049,114923,55.27,41.7,15.15
22-03-2022,2463.7,2535,2454,2531.1,2515.43,304284,23179,765404981,132832,43.65,81,67.4
23-03-2022,2526.2,2565,2526.2,2539.7,2549.19,200221,17464,510400664,76043,37.98,38.8,13.5
24-03-2022,2515,2583.5,2512.05,2577.9,2557.66,327758,27709,838294305,169170,51.61,71.45,62.9
25-03-2022,2577.9,2615,2577,2596.7,2597.06,195991,18162,508999760,92554,47.22,38,18.8
28-03-2022,2611,2629.15,2586.9,2621.65,2610.31,342191,27520,893224623,176374,51.54,42.25,10.65
29-03-2022,2637,2637,2608.2,2622.15,2622.77,128043,12459,335827492,43033,33.61,28.8,-14.85
30-03-2022,2637.9,2688,2617.75,2673,2658.49,154596,14817,410992274,57544,37.22,70.25,35.1
31-03-2022,2673,2673,2628.9,2633.95,2645.69,188426,19558,498517224,83814,44.48,44.1,-39.05
01-04-2022,2641.3,2664.8,2622.5,2654.45,2640.19,84826,9693,223956695,30456,35.9,42.3,13.15
04-04-2022,2657,2675,2644.25,2663.05,2658.95,137978,13686,366876244,53037,38.44,30.75,6.05
05-04-2022,2655,2668.85,2621.15,2625.4,2635.92,112402,11736,296282536,40338,35.89,47.7,-29.6
06-04-2022,2588.65,2634.05,2588.6,2619.35,2614.72,146948,11553,384227778,75209,51.18,45.45,30.7
07-04-2022,2599.5,2603.25,2567,2571.75,2584.08,244738,21253,632423740,108740,44.43,36.25,-27.75
08-04-2022,2563,2625,2562.6,2616.75,2604.54,265594,13754,691749385,145002,54.6,62.4,53.75
11-04-2022,2599,2638,2582.65,2609.8,2604.18,209888,20192,546586458,76350,36.38,55.35,10.8
12-04-2022,2588,2602.4,2556,2560.15,2572.29,213157,14506,548301297,112809,52.92,46.4,-27.85
13-04-2022,2577,2592.9,2546,2552.45,2565.96,156923,13210,402657592,76191,48.55,46.9,-24.55
18-04-2022,2530.25,2559.05,2522.6,2544.15,2536.45,215288,20575,546067885,118162,54.89,36.45,13.9
19-04-2022,2554.1,2667,2551.1,2638.45,2634.19,545067,41628,1435811486,298472,54.76,115.9,84.35
20-04-2022,2655.75,2733.65,2650,2718.4,2707.29,458162,28401,1240378226,201414,43.96,83.65,62.65
21-04-2022,2759,2788.8,2733.65,2782.15,2770.15,280821,22285,777915200,102113,36.36,55.15,23.15
22-04-2022,2765.05,2800.65,2743.85,2758.45,2771.47,314673,25049,872108321,147553,46.89,56.8,-6.6
25-04-2022,2739.45,2758.35,2664.4,2694.85,2714.22,208296,17003,565361407,74717,35.87,93.95,-44.6
26-04-2022,2708,2795.65,2708,2775.7,2741.36,240951,19918,660533704,93207,38.68,87.65,67.7
27-04-2022,2759.7,2827.1,2757,2777.9,2797.91,389360,33414,1089395949,153911,39.53,70.1,18.2
28-04-2022,2815,2850,2786.3,2819.2,2823.77,264655,21873,747325826,112398,42.47,63.7,4.2
29-04-2022,2855,2855,2777.55,2790.8,2829.19,202927,15802,574120031,108695,53.56,77.45,-64.2
02-05-2022,2755.5,2805,2755.5,2780.55,2782.79,244590,21118,680641705,115430,47.19,49.5,25.05
04-05-2022,2785,2785.15,2675.8,2693.15,2776.08,3251053,25838,9025188080,3101978,95.41,109.35,-91.85
05-05-2022,2721,2729.65,2632,2640.75,2682.98,355466,24796,953707979,223846,62.97,97.65,-80.25
06-05-2022,2640.75,2659.55,2594.6,2621.15,2621.88,249708,21561,654703747,75161,30.1,64.95,-19.6
09-05-2022,2575,2597.2,2507.1,2517.15,2542.16,394528,40031,1002951681,167673,42.5,90.1,-57.85
10-05-2022,2499,2525.25,2459,2473.25,2496.91,228368,18058,570213257,69367,30.38,66.25,-25.75
11-05-2022,2478.7,2485.05,2421.9,2449.75,2457.07,269992,20980,663389671,115015,42.6,63.15,-28.95
12-05-2022,2419,2440,2370,2400.95,2399.47,375949,39075,902079462,191869,51.04,70,-18.05
13-05-2022,2432,2478,2416.05,2428.05,2450.79,290185,25989,711183392,79212,27.3,61.95,-3.95
16-05-2022,2432,2480.75,2416.45,2427.4,2447.59,207222,21011,507194648,65528,31.62,64.3,-4.6
17-05-2022,2443,2540.4,2435,2530.7,2498.05,336675,31564,841030479,146058,43.38,105.4,87.7
18-05-2022,2539,2570,2508.3,2538.8,2535.7,276653,21897,701509175,74202,26.82,61.7,-0.2
19-05-2022,2470,2511,2466.45,2479.2,2490.2,728658,25314,1814504810,596247,81.83,44.55,9.2
20-05-2022,2515,2643,2503,2622.15,2576.95,277207,21461,714348558,95269,34.37,140,107.15
23-05-2022,2630,2653.75,2592.95,2605.95,2616.74,278346,18465,728358781,88833,31.91,60.8,-24.05
24-05-2022,2624,2637.8,2598,2616,2621.29,147965,13473,387859064,47949,32.41,39.8,-8
25-05-2022,2632.35,2655.8,2601.85,2611.15,2626.19,248030,20206,651373755,108049,43.56,53.95,-21.2
26-05-2022,2618,2633.9,2547.7,2587.45,2588.92,183889,15579,476073593,33138,18.02,86.2,-30.55
27-05-2022,2596.95,2605.55,2539.35,2575.2,2572.89,199303,16761,512784426,65623,32.93,66.2,-21.75
30-05-2022,2619.8,2673,2594.85,2663.75,2642.02,263592,21125,696414613,146456,55.56,78.15,43.95
31-05-2022,2646,2678.75,2615.85,2633.9,2642.16,590084,19983,1559096532,420270,71.22,62.9,-12.1
01-06-2022,2632.35,2654.95,2616.1,2632.2,2637.59,147783,11931,389790672,48704,32.96,38.85,-0.15
02-06-2022,2645,2732,2635.65,2724.5,2707.46,299786,20363,811659164,131636,43.91,96.35,79.5
03-06-2022,2746.95,2816.35,2740,2779.5,2796.37,636698,42914,1780445718,301515,47.36,76.35,32.55
06-06-2022,2780.6,2813.75,2751.55,2766.9,2776.82,275733,18674,765661366,86101,31.23,62.2,-13.7
07-06-2022,2764,2791,2754,2772.5,2773.11,154819,10501,429329460,24738,15.98,37,8.5
08-06-2022,2775.2,2782.1,2715.6,2724.3,2740.36,186942,11639,512288658,70763,37.85,66.5,-50.9
09-06-2022,2709,2802,2709,2798.6,2767.89,298046,19174,824959107,139431,46.78,93,89.6
10-06-2022,2774.35,2790.05,2701.6,2714,2739.22,246751,20034,675905824,83966,34.03,88.45,-60.35
13-06-2022,2653.8,2673.3,2616.4,2662.8,2645.71,187994,14888,497378018,47072,25.04,56.9,9
14-06-2022,2653,2670.15,2613.85,2627.35,2637.8,152984,12611,403541386,29338,19.18,56.3,-25.65
15-06-2022,2610,2637.4,2585.1,2596.3,2613.29,163116,11651,426269383,33178,20.34,52.3,-13.7
16-06-2022,2622,2658.6,2554.95,2559.2,2599.77,282255,21527,733797153,58377,20.68,103.65,-62.8
17-06-2022,2532,2624.45,2532,2589.3,2592.38,259291,19057,672179972,58811,22.68,92.45,57.3
20-06-2022,2607,2618.1,2521.1,2542.8,2553.35,141291,13241,360765646,27879,19.73,97,-64.2
21-06-2022,2552.4,2592.7,2529,2584.55,2562.53,135235,12117,346543932,21106,15.61,63.7,32.15
22-06-2022,2563,2563,2501,2505.2,2524.27,191652,20228,483780924,61384,32.03,62,-57.8
23-06-2022,2520,2524.9,2446,2464.6,2475.86,282095,38558,698428098,111461,39.51,78.9,-55.4
24-06-2022,2490,2510.95,2468.25,2500.75,2491.74,182130,14141,453820487,59086,32.44,42.7,10.75
27-06-2022,2549,2549,2482,2491.95,2513.47,180405,15735,453441807,59909,33.21,67,-57.05
28-06-2022,2482.15,2535,2482.15,2529,2514.64,127683,13180,321076952,37514,29.38,52.85,46.85
29-06-2022,2504.35,2596.85,2501,2579.05,2560.15,305035,28326,780934273,112706,36.95,95.85,74.7
30-06-2022,2576,2615.8,2567.3,2594.05,2596.5,209154,15613,543067844,84855,40.57,48.5,18.05
01-07-2022,2580,2591.65,2365,2408.95,2433.04,1078836,78025,2624846535,378853,35.12,226.65,-171.05
04-07-2022,2388.8,2441.85,2367,2413.95,2413.44,893090,55047,2155423580,325812,36.48,74.85,25.15
05-07-2022,2424.95,2464.65,2417.6,2433.2,2443.12,435731,29443,1064543630,177535,40.74,47.05,8.25
06-07-2022,2425.05,2441.15,2387.4,2411.95,2410.12,259341,19968,625043316,89471,34.5,53.75,-13.1
07-07-2022,2424.8,2433.9,2375.05,2387.65,2391.64,452454,39916,1082106498,229597,50.74,58.85,-37.15
08-07-2022,2414.9,2415.85,2383,2391.5,2394.75,222410,15097,532615885,89687,40.32,32.85,-23.4
11-07-2022,2380,2428,2370.3,2423.2,2391.71,805038,28512,1925414959,596956,74.15,57.7,43.2
12-07-2022,2411,2439,2403.9,2420.15,2425.77,203047,13638,492544663,56116,27.64,35.1,9.15
13-07-2022,2429,2433.95,2373,2377.3,2397.92,185355,13890,444466509,95372,51.45,60.95,-51.7
14-07-2022,2389.7,2434.5,2377.5,2396.95,2398.72,249673,17689,598895876,116464,46.65,57,7.25
15-07-2022,2420,2420,2383.6,2401.55,2397.23,105343,8334,252531741,28741,27.28,36.4,-18.45
18-07-2022,2420.05,2425,2393.5,2422.15,2402.1,4311256,10615,10356073716,4203211,97.49,31.5,2.1
19-07-2022,2411,2447,2400.75,2441.2,2433.42,354911,15090,863647044,182847,51.52,46.25,30.2
20-07-2022,2535,2545.05,2485.55,2501.4,2505.1,536736,33500,1344575958,260896,48.61,59.5,-33.6
21-07-2022,2498,2498.65,2468,2487.4,2482.83,236686,14612,587650888,133642,56.46,30.65,-10.6
22-07-2022,2500,2516.8,2495,2502.9,2505.71,394782,21054,989211044,224130,56.77,21.8,2.9
25-07-2022,2469,2469,2403.95,2420.15,2422.82,465538,26354,1127913325,246804,53.01,65.05,-48.85
26-07-2022,2423.8,2444.05,2412.45,2420.5,2432.82,261141,13144,635308592,125144,47.92,31.6,-3.3
27-07-2022,2419.4,2427,2402,2419.25,2417.31,182221,9982,440484016,121386,66.61,25,-0.15
28-07-2022,2435,2467,2421.1,2457.25,2446.98,302611,24442,740483023,175253,57.91,45.9,22.25
29-07-2022,2470,2517,2463.5,2508.75,2492.77,435531,35226,1085677783,259911,59.68,53.5,38.75
01-08-2022,2513,2587,2507.95,2575.1,2511.62,4318904,12703,10847446581,4200059,97.25,79.05,62.1
02-08-2022,2572.8,2606.5,2560.55,2583.1,2583.18,283788,22047,733075313,140059,49.35,45.95,10.3
03-08-2022,2597.45,2610,2567.55,2605.8,2590.22,159491,11981,413116804,56419,35.37,42.45,8.35
04-08-2022,2616,2617.65,2535,2571.4,2569.2,190556,12523,489577298,48915,25.67,82.65,-44.6
05-08-2022,2577,2578,2527.5,2533.95,2543.16,133584,10186,339725228,49728,37.23,50.5,-43.05
08-08-2022,2535,2583.5,2531.65,2566.8,2569.49,187347,15166,481386986,86036,45.92,51.85,31.8
10-08-2022,2572,2589.95,2558,2581.95,2574.16,111725,8256,287598434,49034,43.89,31.95,9.95
11-08-2022,2600,2615,2580.8,2590.2,2592.21,99044,7576,256743100,49899,50.38,34.2,-9.8
12-08-2022,2586.25,2641,2582.1,2632.65,2626.06,222555,12790,584442429,98779,44.38,58.9,46.4
16-08-2022,2649.8,2656.6,2627.8,2650.55,2642.64,75427,7713,199326744,25881,34.31,28.8,0.75
17-08-2022,2660.55,2677.6,2656,2664.45,2666.56,114212,9364,304553523,50789,44.47,21.6,3.9
18-08-2022,2663.45,2668.5,2640.25,2660.65,2652.57,181482,12244,481393850,,,28.25,-2.8
19-08-2022,2654.05,2661,2605.3,2613.6,2627.96,136003,11870,357410044,68049,50.03,55.7,-40.45
22-08-2022,2616,2630.55,2586.2,2606.7,2603.9,167523,13946,436213683,91252,54.47,44.35,-9.3
23-08-2022,2586,2652,2586,2647.5,2626.37,225535,18965,592339298,110252,48.88,66,61.5
24-08-2022,2637.4,2668.5,2636,2639.05,2650.46,150278,13665,398305959,56068,37.31,32.5,1.65
25-08-2022,2651,2662.3,2622,2630.5,2647.66,86635,9096,229380087,27183,31.38,40.3,-20.5
26-08-2022,2638,2647.9,2608,2618.75,2621.2,185236,20405,485539914,103874,56.08,39.9,-19.25
29-08-2022,2570,2653.3,2570,2596.8,2616.67,504166,29047,1319235384,166898,33.1,83.3,26.8
30-08-2022,2621.7,2645.95,2577.15,2639.1,2612.07,297293,16525,776549369,89679,30.17,68.8,17.4
01-09-2022,2589.1,2605.95,2552,2560.2,2569.32,1149213,42249,2952696926,975134,84.85,53.95,-28.9
02-09-2022,2565,2574,2525,2529.8,2547.48,266857,18989,679813787,,,49,-35.2
05-09-2022,2530,2581,2530,2570.25,2562.92,119294,9765,305740772,36870,30.91,51,40.25
06-09-2022,2569.6,2605.5,2569.6,2595.4,2593.22,376714,23540,976903140,198139,52.6,35.9,25.8
07-09-2022,2579.7,2594.5,2569.05,2581.15,2583.75,191624,9748,495107567,115672,60.36,25.45,1.45
08-09-2022,2590,2597,2571,2585.2,2581.17,164380,9935,424293459,106501,64.79,26,-4.8
09-09-2022,2606.55,2606.85,2565,2568.6,2576.07,165838,9087,427209675,,,41.85,-37.95
12-09-2022,2573.7,2611.4,2572,2597.6,2597.66,152127,11262,395173556,76606,50.36,39.4,23.9
13-09-2022,2615,2628.55,2601,2620.15,2619.78,223055,14356,584355227,115086,51.6,27.55,5.15
14-09-2022,2565,2609.5,2565,2587.8,2594.67,257288,21499,667577424,140256,54.51,44.5,22.8
15-09-2022,2586,2602.3,2557,2561.75,2571.26,180396,12863,463845660,86615,48.01,45.3,-24.25
16-09-2022,2549,2553.6,2491.25,2499.3,2515.11,210585,17578,529643587,137146,65.13,62.35,-49.7
19-09-2022,2499.2,2521.9,2481.6,2502.35,2499.56,2963131,16024,7406527229,2867216,96.76,40.3,3.15
20-09-2022,2525,2537.2,2495.85,2502.05,2522.64,93423,8957,235672317,38510,41.22,41.35,-22.95
21-09-2022,2501.85,2534,2495.7,2509.25,2515.89,74857,8609,188332303,19148,25.58,38.3,7.4
22-09-2022,2482.9,2502.65,2472.55,2485.9,2488.49,88397,10302,219975212,35752,40.44,30.1,3
23-09-2022,2485.5,2495.05,2435.2,2439.35,2454.66,110625,12730,271546341,54475,49.24,59.85,-46.15
26-09-2022,2404,2417.65,2375.5,2377.5,2393.65,130939,14925,313421564,71301,54.45,42.15,-26.5
27-09-2022,2395,2425.75,2360.15,2395.4,2393.21,420283,27061,1005824709,227032,54.02,65.6,0.4
28-09-2022,2365.1,2378.4,2327.85,2332.1,2355.54,249075,20903,586706254,142662,57.28,50.55,-33
29-09-2022,2358,2367.75,2313.55,2325.3,2343.95,191249,17781,448278860,114972,60.12,54.2,-32.7
30-09-2022,2318,2401.15,2315,2377.7,2369.51,251390,23226,595672000,106593,42.4,86.15,59.7
03-10-2022,2397,2416.95,2363.5,2374.3,2386.46,228998,16312,546495037,75361,32.91,53.45,-22.7
04-10-2022,2398.45,2417.9,2390.35,2413.05,2404.74,155355,10765,373588086,70379,45.3,27.55,14.6
06-10-2022,2436,2450,2418.4,2422.65,2434.05,90481,9000,220234845,35116,38.81,31.6,-13.35
07-10-2022,2418,2443.9,2413.85,2433.25,2432.16,151735,12655,369044247,65180,42.96,30.05,15.25
